2021-01-12 12:01:35,"Haftowany rozporek jak Pitoń, żyje w bańce i opowiada głupoty? Nowe, nie znałem... Teraz gościu może opowiadać masę… https://t.co/HoKDIrM8jb"
2021-01-12 12:00:02,#Krakow #Polska #koronawirus #szczepienia @krakow_pl wraz z @PremierRP i @MZ_GOV_PL  również zachęca do udziału w s… https://t.co/7eEzJj6IiP
2021-01-12 11:58:13,"U prezydenta #Portugalia przeprowadzono dwa testy na #COVID19 - antygenowy dał wynik negatywny, test #PCR - pozytyw… https://t.co/yvA8ME1Uf7"
2021-01-12 11:52:02,@EU_Commission (KE) zakończyła rozmowy z firmą @valnevaSE w sprawie zakupu 30 mln opracowanych przez nią szczepione… https://t.co/qyn3dZIvBV
2021-01-12 11:47:26,"@jacekleski Kolejna osoba, która obnaża państwo z dykty i tektury 👍
#kadryPiS #państwoPiS #podłazmiana #COVID19 #szczepionka"
2021-01-12 11:46:34,"""Władze @UAM_Poznan  stanowczo podkreślają, że akcja szczepień przeciw COVID-19 jest w tej chwili najbardziej efekt… https://t.co/bUv9EgZFub"
2021-01-12 11:45:00,ICYMI #nb #nbnews #Moncton #covid19 #pandemic #localbusiness https://t.co/3q8LF2UR9E
2021-01-12 11:44:34,"Zespół WHO pojedzie do Wuhanu, stan wyjątkowy zostanie rozszerzony poza Tokio
#COVID19 #koronawirus 

https://t.co/8zQ0U8hg5b"
2021-01-12 11:43:52,"Szanowni Państwo... sklepy wielkopowierzchniowe to strefy wyłączone z działalność koronawirusa. Co z tego, że przy… https://t.co/u4z2Qjkyf8"
2021-01-12 11:42:23,🇮🇱 #Israel - lider szczepień per capita na świecie - planuje przyspieszyć uzyskanie zbiorowej odporności przez społ… https://t.co/ScDIa0E08w
2021-01-12 11:42:00,W jakiej kolejności będą wysyłane zaproszenia na szczepienia przeciw #COVID19? Jak zapisać się na szczepionkę? Jak… https://t.co/eumpRnVR27
2021-01-12 11:40:47,"‼ @SchetynadlaPO widział??⬇️
Polska zaczyna szczepić w tempie Niemiec.
#Szczepienia #COVID19
https://t.co/AHVgRzw2Ym"
2021-01-12 11:40:33,Bardzo przyjemna. Mój kolega leży od miesiąca pod respiratorem. 23.12.20 był reanimowany. Podobno ma mieć przeszcze… https://t.co/wZajOoD5Zf
2021-01-12 11:40:00,"#TVPInfo |💬@mmanasterski: Górale nie mają szczęścia do przywódcy #góralskieveto. S. #Pitoń obraził tych, którzy cię… https://t.co/3MMSO3Gt2L"
2021-01-12 11:35:08,"PONAD 1400 OSÓB WZIĘŁO UDZIAŁ W ZAKROJONEJ NA SZEROKĄ SKALĘ AKCJI DEZYNFEKCJI JEZDNI, CHODNIKÓW I INNYCH OBSZARÓW P… https://t.co/WY0uabmQEh"
2021-01-12 11:34:54,"#Bild cytuje #Merkel, która miała powiedzieć parlamentarzystom #CDU, iż #lockdown może potrwać w #Niemcy do kwietni… https://t.co/mW0PicCK7t"
2021-01-12 11:32:12,Może znów nawiążemy współpracę z Duńczykami? Zaszczepili już przeciw #Covid19 relatywnie najwięcej osób w UE (2% ob… https://t.co/sU47rgG96h
