2021-01-12 00:29:04,"Wiem, że decyzja jest trudna, a jej realizacja wymagająca. 🌶️

Sam byłem ogromnym ""mięsożercą"" i nie wyobrażałem so… https://t.co/vFSQLTv575"
2021-01-11 21:42:33,"@rraczkowska94 Od kilku lat jemy obiad na śniadanie codziennie , zawsze bez mięsa. W składzie warzywa w różnych wer… https://t.co/snDtqEfSOc"
2021-01-11 15:55:09,"Hej @gingercat.eu @avdotiaPL dzisiaj w menu Vege Fish Cheesee Burger Aquamana, a wszystko dzięki @vivera_dania_wege… https://t.co/Gk7uzqwCye"
2021-01-11 09:48:33,"Artistique Polska profesjonalne wegańskie kosmetyki do pielęgnacji włosów z serii Orchid 🌿 
Więcej informacji 👇… https://t.co/BmmuJUEOph"
2021-01-11 07:40:36,"Wiecie, że dzisiaj jest Światowy Dzień Wegetarianizmu?  😄 
Kto świętuje palec do budki 🙋‍♀️

🐶🐱🐹🐻🦊🦁🐷🐼🐨🐽🐸🐯🐵🐧🐤🐣🐦🦅🦆🐥🦇🦉… https://t.co/MYWQIHmGjP"
2021-01-09 20:23:53,"@murzynfrog Bo generalnie mięsa powinno się jeść niewiele, a oprzeć dietę o warzywa i ryby.
Za to jak julki marudzą… https://t.co/J5jDW0wur1"
2021-01-09 14:28:21,Śniadanie podane 🍽 mozna bez cierpienia zwierząt ☀️ #vege Kolding 🇩🇰🇪🇺 https://t.co/93mrc6Bjv1
2021-01-08 22:14:23,"Jeśli wilk na Ukrainie pożera owce, to ten sam #wilk przed wyjazdem z Polski był #vege?
Naturą wilka jest pożerać o… https://t.co/KcJkLigyIF"
2021-01-08 17:51:10,1 rok bycia #vege 🎉 https://t.co/rwrNySaZpQ
2021-01-06 18:03:16,"Jeden świat w 2 wersjach, czyli #boeufstrogonow i boeufstrogonow w wersji #vege, czyli... #pleurotesstrogonow.
Któr… https://t.co/WU7RRBscJh"
2021-01-06 17:26:52,"Coś dla #vege. 
Brokuły, buraki, ser sałatkowy, 1/3 awokado (pozwalam sobie bardzo rzadko) sos serowy, czarnuszka i… https://t.co/YCnjZsfOgL"
2021-01-05 19:13:22,"@emem_pl Niech zrobi stek z rostbefu #vege to mnie namówi 😏

P.S. Półsurowy poproszę!"
2021-01-05 11:42:11,"We started!
""Development of innovative bioactive fermented vegan food products from selected oil cakes available on… https://t.co/f03thMz2P7"
2021-01-05 07:56:03,"@S_Wikariak Panu Januszowi chodzi o to, że te dane przekładają się na mniejszą sprzedaż wódki, o której pisał nieda… https://t.co/9aA6ds8WeM"
