2021-01-10 16:38:02,"Składanie mebli z #ikea z gorączka 
#niepolecam"
2021-01-10 00:48:15,"@Emill1984 Albo do złożenia 😂
A, nie, to jakbym w #ikea zamówił 🤣"
2021-01-08 21:01:01,EJ czy #IKEA to rząd bo takie mam wtf bo mnie tu pisze IKEJA i że rza
2021-01-08 12:16:14,#IKEA w #Szczecin'ie. Kiedy otwarcie? Znamy termin! Pierwsze nieoficjalne informacje. https://t.co/TBzShKgQyw
2021-01-07 18:10:29,@definition74 @FlyboyPitt @PBondaryk Jak meble z #ikea. Tektura falista w środku.
2021-01-06 18:48:46,CZY IKEA JEST OTWARTA PROSZE POWIE KTOŚ #TWEETME #IKEA #JAJKO #IKEA #KRZESLO #Duda @IKEAPolska  CZY JESTESCIE OTWARCI prosze powiedzcie:(
2021-01-06 13:59:00,"#IKEA jak zawsze na dużym propsie. 

https://t.co/UzrVRbnbap"
2021-01-06 09:59:30,"Widzieliście takie atrapy w polskich sklepach? #nextgen #ps5 #xsx #ikea
https://t.co/ibwECBXKYK"
2021-01-05 16:55:33,"IKEA jak zwykle nie zawodzi. #IKEA #Sony #Microsoft #XboxSeriesX #PlayStation5 #Konsole 

https://t.co/U9IHbD0g4Q https://t.co/drDHXFhMDj"
2021-01-05 14:26:57,Tylko #IKEA tak umie. #reklama #advertising https://t.co/5pAoWieJTq
